image,expected,variant,model,preprocess,predicted,confidence,correct,detections,inference_ms
pet1/pet1_special/NDKM1685.jpg,pet1,pet1_special,ric1-ric5-v6,canny,none,0.0,False,[],42.04
pet1/pet1_special/NDKM1685.jpg,pet1,pet1_special,yolov8,clahe_canny,person,0.2634,False,"[{""label"": ""person"", ""confidence"": 0.26338374614715576, ""bbox"": [140, 206, 156, 223]}]",43.78
pet1/pet1_special/NDKM1685.jpg,pet1,pet1_special,ric1-v5,clahe_canny,none,0.0,False,[],41.39
pet1/pet1_special/NDKM1685.jpg,pet1,pet1_special,ric5-v1,clahe_canny,none,0.0,False,[],42.3
pet1/pet1_special/NDKM1685.jpg,pet1,pet1_special,ric1-ric5-v6,clahe_canny,none,0.0,False,[],41.73
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],45.15
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.18
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],41.27
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.86
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],44.24
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],42.38
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,pp5,0.306,False,"[{""label"": ""pp5"", ""confidence"": 0.3059520125389099, ""bbox"": [38, 17, 62, 41]}]",41.58
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.54
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],47.11
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],43.03
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],45.52
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],44.15
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,giraffe,0.3564,False,"[{""label"": ""giraffe"", ""confidence"": 0.3564000129699707, ""bbox"": [142, 78, 186, 133]}]",43.9
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.2966,True,"[{""label"": ""pet1"", ""confidence"": 0.29659053683280945, ""bbox"": [98, 23, 138, 65]}]",43.69
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],42.59
pet1/pet1_transparent_embossed/85943598-ec9b-4da5-9221-8c32b5742e72.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.38
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.63
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],44.07
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],42.32
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,pp5,0.2999,False,"[{""label"": ""pp5"", ""confidence"": 0.2999098598957062, ""bbox"": [0, 3, 7, 25]}]",42.41
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],42.7
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],42.74
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,pp5,0.7019,False,"[{""label"": ""pp5"", ""confidence"": 0.7018596529960632, ""bbox"": [203, 42, 219, 62]}]",41.57
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.7
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],43.09
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.55
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],41.38
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],42.64
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.43
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.6905,True,"[{""label"": ""pet1"", ""confidence"": 0.6905474662780762, ""bbox"": [52, 156, 92, 196]}, {""label"": ""pet1"", ""confidence"": 0.3833918571472168, ""bbox"": [197, 0, 223, 18]}]",40.99
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],47.03
pet1/pet1_transparent_embossed/AORA7148 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.85
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],47.99
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],44.06
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],40.76
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.89
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],44.6
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.2699,True,"[{""label"": ""pet1"", ""confidence"": 0.2698948085308075, ""bbox"": [140, 15, 165, 48]}]",45.29
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],42.71
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.76
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],44.76
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,pet1,0.3677,True,"[{""label"": ""pet1"", ""confidence"": 0.36772117018699646, ""bbox"": [125, 196, 163, 224]}]",43.54
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],42.76
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.15
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.4
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.2927,True,"[{""label"": ""pet1"", ""confidence"": 0.2927013039588928, ""bbox"": [58, 0, 108, 52]}]",41.78
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],40.93
pet1/pet1_transparent_embossed/AORA7148.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],41.35
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],43.68
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.1
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],40.58
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],42.39
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe,vase,0.2813,False,"[{""label"": ""vase"", ""confidence"": 0.2812529504299164, ""bbox"": [88, 49, 288, 251]}, {""label"": ""vase"", ""confidence"": 0.27231380343437195, ""bbox"": [194, 135, 299, 251]}]",45.86
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],43.61
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],43.2
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],45.05
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],43.49
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],40.62
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],41.72
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],42.88
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.14
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],43.62
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],40.79
pet1/pet1_transparent_embossed/BBOZ2526 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],41.53
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.33
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.27
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],42.34
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.61
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],43.37
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],43.51
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],41.84
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.42
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],45.03
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],43.37
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],47.36
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],43.88
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],45.41
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.4283,True,"[{""label"": ""pet1"", ""confidence"": 0.42827582359313965, ""bbox"": [86, 81, 112, 130]}]",45.23
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.7441,False,"[{""label"": ""pp5"", ""confidence"": 0.7441164255142212, ""bbox"": [31, 139, 91, 192]}]",43.22
pet1/pet1_transparent_embossed/BBOZ2526.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.92
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],42.88
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],42.97
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],41.89
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],42.61
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],43.0
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.2787,True,"[{""label"": ""pet1"", ""confidence"": 0.2786616086959839, ""bbox"": [153, 107, 166, 123]}]",41.07
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],41.0
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.52
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],42.09
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.8
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],43.1
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.61
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],44.61
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],43.57
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],42.77
pet1/pet1_transparent_embossed/BIGI9753.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],40.92
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.5
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,pet1,0.4011,True,"[{""label"": ""pet1"", ""confidence"": 0.40114688873291016, ""bbox"": [190, 80, 214, 109]}, {""label"": ""pet1"", ""confidence"": 0.3808108866214752, ""bbox"": [149, 55, 167, 81]}, {""label"": ""pet1"", ""confidence"": 0.31975147128105164, ""bbox"": [119, 89, 132, 112]}]",44.69
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,pp5,0.4082,False,"[{""label"": ""pp5"", ""confidence"": 0.4082249402999878, ""bbox"": [118, 87, 131, 104]}]",43.86
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],46.55
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],46.59
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.7796,True,"[{""label"": ""pet1"", ""confidence"": 0.779618501663208, ""bbox"": [149, 51, 168, 81]}, {""label"": ""pet1"", ""confidence"": 0.4472326636314392, ""bbox"": [190, 80, 214, 108]}, {""label"": ""pet1"", ""confidence"": 0.3189128637313843, ""bbox"": [119, 89, 132, 112]}]",41.2
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],43.78
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.7
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],44.0
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.27
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],41.83
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],43.08
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.08
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.7082,True,"[{""label"": ""pet1"", ""confidence"": 0.708218514919281, ""bbox"": [102, 0, 135, 20]}]",40.04
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.7033,False,"[{""label"": ""pp5"", ""confidence"": 0.7033119201660156, ""bbox"": [71, 170, 111, 202]}]",41.86
pet1/pet1_transparent_embossed/FQCK7421.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],41.97
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.7
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.13
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],41.36
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],42.74
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],43.1
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],41.86
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],43.98
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],47.48
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],47.04
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],44.36
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],45.46
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],43.08
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.85
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.6992,True,"[{""label"": ""pet1"", ""confidence"": 0.6991962194442749, ""bbox"": [0, 49, 29, 90]}]",41.26
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.4638,False,"[{""label"": ""pp5"", ""confidence"": 0.463797390460968, ""bbox"": [0, 47, 27, 88]}, {""label"": ""pp5"", ""confidence"": 0.2978895604610443, ""bbox"": [0, 29, 27, 88]}]",42.86
pet1/pet1_transparent_embossed/HSBT4561.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.93
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,person,0.5933,False,"[{""label"": ""person"", ""confidence"": 0.5933403372764587, ""bbox"": [82, 161, 128, 223]}]",44.72
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.16
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],43.27
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.51
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,person,0.4044,False,"[{""label"": ""person"", ""confidence"": 0.4044325053691864, ""bbox"": [82, 161, 125, 223]}]",43.81
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],41.36
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],42.29
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.15
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],43.24
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.07
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.3059,False,"[{""label"": ""pp5"", ""confidence"": 0.3059389293193817, ""bbox"": [105, 134, 151, 199]}]",42.03
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.44
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],42.81
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],44.56
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],43.5
pet1/pet1_transparent_embossed/IMG_6269.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],45.67
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],46.85
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],71.23
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],41.76
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,pp5,0.5011,False,"[{""label"": ""pp5"", ""confidence"": 0.5010981559753418, ""bbox"": [69, 99, 109, 124]}, {""label"": ""pp5"", ""confidence"": 0.326198011636734, ""bbox"": [102, 68, 123, 85]}]",46.56
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe,person,0.3092,False,"[{""label"": ""person"", ""confidence"": 0.30916038155555725, ""bbox"": [54, 22, 155, 138]}]",44.28
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],42.7
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],40.97
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.96
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],43.38
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],41.27
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],42.02
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],42.98
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.89
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],43.08
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.6338,False,"[{""label"": ""pp5"", ""confidence"": 0.6338165402412415, ""bbox"": [53, 151, 100, 192]}]",44.01
pet1/pet1_transparent_embossed/IMG_6272 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],41.23
pet1/pet1_transparent_embossed/IMG_6272.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],43.71
pet1/pet1_transparent_embossed/IMG_6272.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.02
pet1/pet1_transparent_embossed/IMG_6272.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],43.8
pet1/pet1_transparent_embossed/IMG_6272.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],44.78
pet1/pet1_transparent_embossed/IMG_6272.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],45.39
